cycle,step,t_over_T,time,activation,activation_rate,axial_shortening,maximum_discrete_interface_traction,p95_discrete_interface_traction,total_stored_energy,ecm_equilibrium_energy,ecm_viscoelastic_energy,ecm_internal_z_norm,ecm_dissipation_step,cumulative_ecm_dissipation,coupling_iterations,coupling_residual,solve_seconds,normalized_kkt_residual,volume_constraint_residual,minimum_ecm_jacobian,maximum_ecm_jacobian,minimum_gap,minimum_myocyte_face_area_ratio,minimum_endocardial_face_area_ratio,internal_symmetry_residual,internal_trace_residual,passed
1,0,0.0,0.0,0.0,0.0,2.2496481203004848e-05,0.00241632377341662,0.002224747624338948,-0.018618919274154728,1.3585327409262955e-06,4.798291477523307e-06,0.8526568543890413,0.0,0.0,0,0.0,0.0,9.986340629229005e-06,0.0,0.9993643014185013,1.0008191680785288,0.039094842047559496,0.9999450426334442,0.9994548812874139,0.0,6.938893903907228e-18,True
1,1,0.015625,0.015625,0.00048152733278030715,0.061585985597045485,0.00038620541246869866,0.0021676062283499777,0.002007471169180006,-0.018618789739385893,1.3995244202439668e-06,4.66841388919379e-06,0.8478066386611407,7.351644756545203e-08,7.351644756545203e-08,2,1.1763908239940183e-05,55.625533982998604,1.0570678211648535e-08,3.3306690738754696e-16,0.9993303377358999,1.0008355333832903,0.03905103446250395,0.9996556299640013,0.9994822239188631,0.0,3.469446951953614e-18,True
1,2,0.03125,0.03125,0.001921471959676957,0.12257886448646711,0.0014519142287983122,0.0014342818559833297,0.0013188646092420087,-0.018614899196665008,1.5193187483552844e-06,4.448979872234934e-06,0.8430707094863703,7.006088218827445e-08,1.4357732975372646e-07,2,1.156632355829478e-05,63.03932021299988,1.2122825470836677e-08,0.0,0.9992502707653266,1.0008763988493328,0.038984843041342185,0.9986522191066021,0.9994873912566423,0.0,3.469446951953614e-18,True
1,3,0.046875,0.046875,0.004305966426779118,0.1823912419024606,0.003210841019679278,0.0005677259116874041,0.0004318087049077104,-0.018597314402301564,1.7446797707055737e-06,4.133253742681156e-06,0.8385044462060545,6.508894439541695e-08,2.086662741491434e-07,2,1.1248278008123634e-05,77.5380850090005,9.769813286752723e-09,2.220446049250313e-16,0.9991051805057233,1.0009538151984199,0.0388720464023164,0.9969949514511577,0.999494096360728,0.0,3.469446951953614e-18,True
1,4,0.0625,0.0625,0.007612046748871327,0.2404470919537385,0.005637269586597715,0.0017446700231695525,0.001437610928390211,-0.018549868649518148,2.0985837109181614e-06,3.737760471874107e-06,0.8341608053440062,5.8860863296378694e-08,2.675271374455221e-07,2,1.0781772721422897e-05,59.32794149399706,1.0173863465092776e-08,4.440892098500626e-16,0.9988976820895095,1.0010748433736703,0.038714286473454367,0.9947062027582744,0.9995015070307447,0.0,3.469446951953614e-18,True
1,5,0.078125,0.078125,0.011807873565164495,0.29618730506775104,0.008695876539874026,0.003942523527632902,0.003345229668617873,-0.018450739108968463,2.610316546466388e-06,3.283703370311722e-06,0.8300892501065484,5.171054074764301e-08,3.192376781931651e-07,2,1.0214918854661274e-05,57.38108321300024,9.333771135753768e-09,0.0,0.9986357530239554,1.0012273654956858,0.03851472032412983,0.9918166517579136,0.999451100514787,0.0,3.469446951953614e-18,True
1,6,0.09375,0.09375,0.016853038769745476,0.3490750725215103,0.012342331081958369,0.006576256085943292,0.0057070541324534,-0.018273246494558477,3.315837845434053e-06,2.7937206555729146e-06,0.8263359291480912,4.3994474989323486e-08,3.632321531824886e-07,2,9.500319132569467e-06,58.87961390000055,9.777456122921802e-09,2.220446049250313e-16,0.9983196529381897,1.0014547219807515,0.03827452681476727,0.9883648802877931,0.9993413935465145,0.0,3.469446951953614e-18,True
1,7,0.109375,0.109375,0.022698954663726303,0.39860105620304215,0.01652416102726395,0.009679783276261277,0.008485410372178178,-0.01798686436319998,4.261598316932451e-06,2.289084795182529e-06,0.8229455017048704,3.604765693706989e-08,3.992798101195585e-07,2,8.705350579593158e-06,57.73134357999879,8.034295152425557e-09,0.0,0.9979431720403221,1.0017383966608644,0.037716742114003526,0.9843963670312582,0.999211663869353,0.0,6.938893903907228e-18,True
1,8,0.125,0.125,0.029289321881345243,0.44428829381583657,0.021181020339567258,0.013166103631329603,0.011591870612053905,-0.01755843156087549,5.483383211276965e-06,1.7983992903292214e-06,0.8199564018715623,2.8320523901120116e-08,4.276003340206786e-07,2,7.835944171868898e-06,57.91264602299998,8.12738090724721e-09,2.220446049250313e-16,0.9975214925235306,1.002056593423923,0.036865056537786996,0.9799637591010164,0.9990574560736059,0.0,3.469446951953614e-18,True
1,9,0.140625,0.140625,0.036560671583635455,0.485696792286498,0.026246718064602104,0.01698391274296221,0.01498306934879228,-0.016953544205290317,7.017786862554224e-06,1.3468339438380872e-06,0.8174020366906976,2.120944058553537e-08,4.48809774606214e-07,2,6.910238772015042e-06,58.12768955299907,8.051083658587994e-09,2.220446049250313e-16,0.9970598843602075,1.0024054276116605,0.03592346754181923,0.9751247625208702,0.9988810127003032,0.0,3.469446951953614e-18,True
